Date,CAD,CNY
2012-05-02,0.9871,6.3065
2012-05-03,0.9837,6.3166
2012-05-04,0.9961,6.3139
2012-05-07,0.9955,6.3117
2012-05-08,0.9979,6.316
2012-05-09,1.0037,6.3362
2012-05-10,1.0012,6.3138
2012-05-11,1.0005,6.3138
2012-05-14,1.0048,6.334
2012-05-15,1.0015,6.3138
2012-05-16,1.0096,6.3138
2012-05-17,1.014,6.333
2012-05-18,1.0222,6.3083
2012-05-21,1.0207,6.3077
2012-05-22,1.0185,6.302
2012-05-23,1.0224,6.3029
2012-05-24,1.0235,6.3124
2012-05-25,1.0294,6.3048
2012-05-28,1.0229,6.2944
2012-05-29,1.0228,6.2951
2012-05-30,1.029,6.2998
2012-05-31,1.0279,6.2981
2012-06-01,1.0411,6.3
2012-06-04,1.0392,6.3001
2012-06-05,1.0413,6.3017
2012-06-06,1.0333,6.2991
2012-06-07,1.0275,6.3017
2012-06-08,1.0267,6.2968
2012-06-11,1.0241,6.2961
2012-06-12,1.0278,6.2985
2012-06-13,1.0262,6.2976
2012-06-14,1.0265,6.3014
2012-06-15,1.0217,6.2993
2012-06-18,1.0244,6.2938
2012-06-19,1.0229,6.3004
2012-06-20,1.0176,6.2984
2012-06-21,1.0205,6.3069
2012-06-22,1.0246,6.3082
2012-06-25,1.0287,6.31
2012-06-26,1.026,6.3165
2012-06-27,1.0252,6.3113
2012-06-28,1.027,6.3266
2012-06-29,1.0166,6.3272
2012-07-02,1.017,6.3323
2012-07-03,1.0155,6.3294
2012-07-04,1.0131,6.3229
2012-07-05,1.0125,6.3233
2012-07-06,1.0196,6.3244
2012-07-09,1.0197,6.3226
2012-07-10,1.0171,6.2994
2012-07-11,1.018,6.3076
2012-07-12,1.0237,6.315
2012-07-13,1.0142,6.307
2012-07-16,1.0151,6.3056
2012-07-17,1.0152,6.306
2012-07-18,1.0133,6.299
2012-07-19,1.0074,6.2885
2012-07-20,1.0125,6.2862
2012-07-23,1.0161,6.2987
2012-07-24,1.0194,6.3141
2012-07-25,1.0189,6.3058
2012-07-26,1.0096,6.3086
2012-07-27,1.0033,6.311
2012-07-30,1.0039,6.3079
2012-07-31,1.0012,6.3074
2012-08-01,1.0013,6.303
2012-08-02,1.0029,6.3153
2012-08-03,1.0013,6.302
2012-08-06,1.0011,6.303
2012-08-07,0.998,6.3038
2012-08-08,0.9971,6.3086
2012-08-09,0.9942,6.3086
2012-08-10,0.9911,6.3079
2012-08-13,0.991,6.3043
2012-08-14,0.9928,6.3057
2012-08-15,0.9924,6.3099
2012-08-16,0.9889,6.2795
2012-08-17,0.9893,6.2774
2012-08-20,0.9878,6.3075
2012-08-21,0.9854,6.3053
2012-08-22,0.9924,6.3061
2012-08-23,0.9907,6.3078
2012-08-24,0.9923,6.3081
2012-08-27,0.99,6.3098
2012-08-28,0.9889,6.3142
2012-08-29,0.9892,6.3103
2012-08-30,0.9915,6.3214
2012-08-31,0.9863,6.318
2012-09-03,0.9862,6.3218
2012-09-04,0.9857,6.3252
2012-09-05,0.9882,6.3282
2012-09-06,0.9878,6.3274
2012-09-07,0.9786,6.323
2012-09-10,0.9767,6.3347
2012-09-11,0.9737,6.3452
2012-09-12,0.9737,6.3444
2012-09-13,0.9761,6.3453
2012-09-14,0.9714,6.3481
2012-09-17,0.9721,6.358
2012-09-18,0.9754,6.3685
2012-09-19,0.9748,6.3696
2012-09-20,0.9784,6.364
2012-09-21,0.9764,6.3673
2012-09-24,0.9813,6.3639
2012-09-25,0.9809,6.3638
2012-09-26,0.9807,6.3703
2012-09-27,0.9832,6.3692
2012-09-28,0.9837,6.3705
2012-10-01,0.9832,6.3689
2012-10-02,0.9825,6.3705
2012-10-03,0.9869,6.3653
2012-10-04,0.9862,6.3575
2012-10-05,0.9787,6.3547
2012-10-08,0.9787,6.3598
2012-10-09,0.977,6.3649
2012-10-10,0.9779,6.3633
2012-10-11,0.9792,6.3627
2012-10-12,0.9802,6.3574
2012-10-15,0.978,6.3574
2012-10-16,0.9824,6.354
2012-10-17,0.9844,6.3486
2012-10-18,0.9778,6.3525
2012-10-19,0.9936,6.3475
2012-10-22,0.9932,6.356
2012-10-23,0.9967,6.3648
2012-10-24,0.9908,6.3712
2012-10-25,0.9914,6.3657
2012-10-26,0.9969,6.3686
2012-10-29,0.9995,6.3737
2012-10-30,1.0004,6.3793
2012-10-31,0.9971,6.3788
2012-11-01,1.0003,6.3731
2012-11-02,0.9959,6.3695
2012-11-05,0.9958,6.3729
2012-11-06,0.9938,6.3738
2012-11-07,0.9886,6.386
2012-11-08,0.9969,6.3859
2012-11-09,1.0017,6.3885
2012-11-12,0.9996,6.3841
2012-11-13,1.0014,6.3807
2012-11-14,1.0006,6.3795
2012-11-15,1.0009,6.3617
2012-11-16,1.0012,6.3687
2012-11-19,0.9987,6.3674
2012-11-20,0.9967,6.3725
2012-11-21,0.997,6.3739
2012-11-22,0.9965,6.3666
2012-11-23,0.9929,6.3613
2012-11-26,0.9934,6.3593
2012-11-27,0.9921,6.3602
2012-11-28,0.9938,6.362
2012-11-29,0.9915,6.3589
2012-11-30,0.9944,6.3623
2012-12-03,0.9925,6.3663
2012-12-04,0.9943,6.3584
2012-12-05,0.9923,6.3593
2012-12-06,0.9908,6.3561
2012-12-07,0.9884,6.3518
2012-12-10,0.9879,6.3533
2012-12-11,0.9875,6.3547
2012-12-12,0.9858,6.3569
2012-12-13,0.9837,6.3531
2012-12-14,0.9855,6.3518
2012-12-17,0.9881,6.3496
2012-12-18,0.9845,6.3486
2012-12-19,0.9859,6.3404
2012-12-20,0.989,6.3473
2012-12-21,0.9932,6.3492
2012-12-24,0.993,6.343
2012-12-25,0.9941,6.3427
2012-12-26,0.9934,6.3377
2012-12-27,0.992,6.3352
2012-12-28,0.997,6.3268
2012-12-31,0.9948,6.33
2013-01-01,0.992,6.3151
2013-01-02,0.9856,6.3172
2013-01-03,0.9859,6.3185
2013-01-04,0.9872,6.3098
2013-01-07,0.9865,6.303
2013-01-08,0.985,6.3054
2013-01-09,0.9876,6.3093
2013-01-10,0.9857,6.3059
2013-01-11,0.9848,6.3019
2013-01-14,0.9838,6.3024
2013-01-15,0.985,6.2847
2013-01-16,0.9859,6.2872
2013-01-17,0.9882,6.2862
2013-01-18,0.9917,6.289
2013-01-21,0.9933,6.2777
2013-01-22,0.9916,6.2658
2013-01-23,0.9909,6.2689
2013-01-24,1.0001,6.2635
2013-01-25,1.0058,6.2537
2013-01-28,1.0098,6.25
2013-01-29,1.0062,6.2531
2013-01-30,1.0023,6.2547
2013-01-31,1.0023,6.253
2013-02-01,0.9965,6.2479
2013-02-04,0.9959,6.242
2013-02-05,0.9983,6.2492
2013-02-06,0.997,6.2442
2013-02-07,0.9941,6.2398
2013-02-08,1.002,6.2377
2013-02-11,1.0065,6.2389
2013-02-12,1.0084,6.2416
2013-02-13,1.0039,6.2456
2013-02-14,1.002,6.2457
2013-02-15,1.0064,6.244
2013-02-18,1.007,6.2434
2013-02-19,1.0123,6.2415
2013-02-20,1.0136,6.2293
2013-02-21,1.0198,6.2271
2013-02-22,1.0215,6.2252
2013-02-25,1.023,6.2325
2013-02-26,1.0257,6.235
2013-02-27,1.0266,6.2348
2013-02-28,1.0241,6.2234
2013-03-01,1.0268,6.2303
2013-03-04,1.0298,6.2219
2013-03-05,1.0269,6.2298
2013-03-06,1.0283,6.2255
2013-03-07,1.0309,6.2223
2013-03-08,1.0287,6.2273
2013-03-11,1.0289,6.2301
2013-03-12,1.028,6.2281
2013-03-13,1.0274,6.2287
2013-03-14,1.0274,6.226
2013-03-15,1.0194,6.2242
2013-03-18,1.0239,6.2283
2013-03-19,1.0234,6.226
2013-03-20,1.0245,6.2407
2013-03-21,1.0225,6.2444
2013-03-22,1.0232,6.2502
2013-03-25,1.019,6.2326
2013-03-26,1.0202,6.2407
2013-03-27,1.0178,6.237
2013-03-28,1.0163,6.2323
2013-03-29,1.0174,6.23
2013-04-01,1.0165,6.2296
2013-04-02,1.0126,6.2292
2013-04-03,1.0139,6.2315
2013-04-04,1.0155,6.234
2013-04-05,1.0176,6.2352
2013-04-08,1.0166,6.2371
2013-04-09,1.0163,6.2308
2013-04-10,1.0152,6.2303
2013-04-11,1.0089,6.2306
2013-04-12,1.0136,6.2298
2013-04-15,1.0217,6.2239
2013-04-16,1.0228,6.225
2013-04-17,1.0254,6.2236
2013-04-18,1.0239,6.2155
2013-04-19,1.0266,6.2194
2013-04-22,1.0255,6.2148
2013-04-23,1.0279,6.2155
2013-04-24,1.0257,6.215
2013-04-25,1.0228,6.2151
2013-04-26,1.0167,6.219
2013-04-29,1.0144,6.2218
2013-04-30,1.0113,6.2192
2013-05-01,1.0055,6.2189
2013-05-02,1.0071,6.22
2013-05-03,1.008,6.223
2013-05-06,1.0085,6.2245
2013-05-07,1.004,6.2201
2013-05-08,1.0043,6.22
2013-05-09,1.0023,6.227
2013-05-10,1.01,6.2334
2013-05-13,1.0109,6.2275
2013-05-14,1.0127,6.2316
2013-05-15,1.021,6.234
2013-05-16,1.0205,6.2347
2013-05-17,1.0281,6.2405
2013-05-20,1.028,6.2436
2013-05-21,1.0276,6.2397
2013-05-22,1.0305,6.2393
2013-05-23,1.0335,6.2353
2013-05-24,1.0318,6.234
2013-05-27,1.0324,6.2295
2013-05-28,1.0337,6.2277
2013-05-29,1.038,6.2218
2013-05-30,1.0356,6.2227
2013-05-31,1.0375,6.2262
2013-06-03,1.035,6.222
2013-06-04,1.0315,6.2163
2013-06-05,1.035,6.2201
2013-06-06,1.0325,6.215
2013-06-07,1.0197,6.218
2013-06-10,1.0201,6.2161
2013-06-11,1.024,6.214
2013-06-12,1.0184,6.2162
2013-06-13,1.0155,6.2144
2013-06-14,1.017,6.2155
2013-06-17,1.0155,6.216
2013-06-18,1.0204,6.2124
2013-06-19,1.021,6.214
2013-06-20,1.0344,6.213
2013-06-21,1.0457,6.21
2013-06-24,1.0509,6.212
2013-06-25,1.0475,6.2126
2013-06-26,1.0491,6.2141
2013-06-27,1.0461,6.209
2013-06-28,1.0519,6.208
2013-07-01,1.052,6.1998
2013-07-02,1.0523,6.2023
2013-07-03,1.0539,6.204
2013-07-04,1.053,6.2029
2013-07-05,1.0582,6.193
2013-07-08,1.0564,6.197
2013-07-09,1.0554,6.1919
2013-07-10,1.051,6.1869
2013-07-11,1.0402,6.1862
2013-07-12,1.0395,6.1728
2013-07-15,1.0425,6.1805
2013-07-16,1.0414,6.1805
2013-07-17,1.0389,6.1815
2013-07-18,1.0415,6.1798
2013-07-19,1.0368,6.1776
2013-07-22,1.0343,6.1699
2013-07-23,1.0338,6.161
2013-07-24,1.0281,6.1549
2013-07-25,1.0301,6.1563
2013-07-26,1.0278,6.1647
2013-07-29,1.0267,6.157
2013-07-30,1.0273,6.1405
2013-07-31,1.0301,6.1337
2013-08-01,1.0292,6.1412
2013-08-02,1.0392,6.146
2013-08-05,1.0387,6.1424
2013-08-06,1.0379,6.1458
2013-08-07,1.0428,6.149
2013-08-08,1.0408,6.1415
2013-08-09,1.0289,6.1406
2013-08-12,1.0308,6.131
2013-08-13,1.0322,6.133
2013-08-14,1.0342,6.1351
2013-08-15,1.0326,6.1302
2013-08-16,1.0336,6.1215
2013-08-19,1.0336,6.123
2013-08-20,1.0372,6.1286
2013-08-21,1.043,6.1293
2013-08-22,1.0495,6.1339
2013-08-23,1.0496,6.1315
2013-08-26,1.0521,6.1277
2013-08-27,1.0531,6.1279
2013-08-28,1.0504,6.1315
2013-08-29,1.0502,6.134
2013-08-30,1.0537,6.135
2013-09-02,1.0525,6.1316
2013-09-03,1.0534,6.1246
2013-09-04,1.0493,6.128
2013-09-05,1.0485,6.13
2013-09-06,1.0405,6.1276
2013-09-09,1.0386,6.132
2013-09-10,1.0356,6.141
2013-09-11,1.0336,6.1466
2013-09-12,1.0317,6.1458
2013-09-13,1.0351,6.149
2013-09-16,1.0299,6.1421
2013-09-17,1.0317,6.133
2013-09-18,1.0302,6.1336
2013-09-19,1.0198,6.1304
2013-09-20,1.0304,6.1269
2013-09-23,1.0304,6.1308
2013-09-24,1.0301,6.1335
2013-09-25,1.0312,6.13
2013-09-26,1.0308,6.136
2013-09-27,1.0306,6.1274
2013-09-30,1.0315,6.1404
2013-10-01,1.03,6.1378
2013-10-02,1.0349,6.1341
2013-10-03,1.0338,6.135
2013-10-04,1.0294,6.141
2013-10-07,1.0321,6.1381
2013-10-08,1.0319,6.1397
2013-10-09,1.0373,6.1375
2013-10-10,1.0386,6.1372
2013-10-11,1.0349,6.136
2013-10-14,1.0345,6.136
2013-10-15,1.0359,6.133
2013-10-16,1.0367,6.13
2013-10-17,1.0303,6.1302
2013-10-18,1.0286,6.129
2013-10-21,1.0292,6.13
2013-10-22,1.0293,6.1251
2013-10-23,1.032,6.1226
2013-10-24,1.0399,6.1234
2013-10-25,1.0448,6.1205
2013-10-28,1.0444,6.1207
2013-10-29,1.0431,6.122
2013-10-30,1.0451,6.123
2013-10-31,1.0449,6.1235
2013-11-01,1.042,6.113
2013-11-04,1.0413,6.1125
2013-11-05,1.0434,6.1221
2013-11-06,1.0439,6.1248
2013-11-07,1.0408,6.1247
2013-11-08,1.0479,6.1235
2013-11-11,1.047,6.1212
2013-11-12,1.0491,6.1204
2013-11-13,1.0496,6.1209
2013-11-14,1.0496,6.1216
2013-11-15,1.0439,6.121
2013-11-18,1.0425,6.12
2013-11-19,1.0445,6.1178
2013-11-20,1.0456,6.1199
2013-11-21,1.0466,6.119
2013-11-22,1.0514,6.12
2013-11-25,1.0557,6.12
2013-11-26,1.054,6.1211
2013-11-27,1.0536,6.1205
2013-11-28,1.0573,6.12
2013-11-29,1.0614,6.1186
2013-12-02,1.0649,6.118
2013-12-03,1.0656,6.1204
2013-12-04,1.0671,6.1213
2013-12-05,1.0666,6.1207
2013-12-06,1.064,6.1198
2013-12-09,1.0648,6.12
2013-12-10,1.0638,6.1204
2013-12-11,1.0597,6.1195
2013-12-12,1.0575,6.1198
2013-12-13,1.0585,6.1191
2013-12-16,1.0585,6.1195
2013-12-17,1.058,6.1199
2013-12-18,1.0623,6.1195
2013-12-19,1.0719,6.1185
2013-12-20,1.0635,6.1087
2013-12-23,1.0622,6.1026
2013-12-24,1.0622,6.1037
2013-12-25,1.06,6.097
2013-12-26,1.0641,6.0972
2013-12-27,1.0706,6.0925
2013-12-30,1.0711,6.0927
2013-12-31,1.0646,6.084
2014-01-01,1.0674,6.0819
2014-01-02,1.064,6.0835
2014-01-03,1.0635,6.0854
2014-01-06,1.0623,6.087
2014-01-07,1.0694,6.0935
2014-01-08,1.0813,6.0942
2014-01-09,1.0839,6.0996
2014-01-10,1.0892,6.0992
2014-01-13,1.0911,6.0978
2014-01-14,1.09,6.0932
2014-01-15,1.0972,6.0916
2014-01-16,1.0935,6.091
2014-01-17,1.0964,6.0912
2014-01-20,1.0947,6.0933
2014-01-21,1.1007,6.092
2014-01-22,1.0963,6.0921
2014-01-23,1.1147,6.0925
2014-01-24,1.1088,6.0924
2014-01-27,1.1066,6.0925
2014-01-28,1.1115,6.0932
2014-01-29,1.1162,6.0928
2014-01-30,1.1179,6.0935
2014-01-31,1.1128,6.0927
2014-02-03,1.1076,6.0926
2014-02-04,1.1106,6.0925
2014-02-05,1.105,6.0922
2014-02-06,1.1061,6.093
2014-02-07,1.1032,6.0928
2014-02-10,1.1039,6.0924
2014-02-11,1.1058,6.0915
2014-02-12,1.0987,6.0914
2014-02-13,1.0989,6.0816
2014-02-14,1.0978,6.0717
2014-02-17,1.0966,6.0712
2014-02-18,1.0954,6.0719
2014-02-19,1.0916,6.0713
2014-02-20,1.1072,6.0717
2014-02-21,1.1108,6.0714
2014-02-24,1.112,6.071
2014-02-25,1.1072,6.0717
2014-02-26,1.1076,6.0713
2014-02-27,1.113,6.0709
2014-02-28,1.1064,6.0708
2014-03-03,1.1088,6.0711
2014-03-04,1.1083,6.0711
2014-03-05,1.1076,6.0749
2014-03-06,1.1026,6.0689
2014-03-07,1.1087,6.0618
2014-03-10,1.1109,6.054
2014-03-11,1.112,6.0506
2014-03-12,1.1119,6.0517
2014-03-13,1.1072,6.0524
2014-03-14,1.1105,6.0512
2014-03-17,1.1056,6.0513
2014-03-18,1.1056,6.0554
2014-03-19,1.1179,6.052
2014-03-20,1.127,6.0437
2014-03-21,1.1221,6.0409
2014-03-24,1.1218,6.046
2014-03-25,1.1205,6.0562
2014-03-26,1.114,6.0496
2014-03-27,1.1093,6.0526
2014-03-28,1.1061,6.0504
2014-03-31,1.1059,6.0513
2014-04-01,1.1061,6.0517
2014-04-02,1.1017,6.0484
2014-04-03,1.1012,6.048
2014-04-04,1.0981,6.0508
2014-04-07,1.1004,6.0558
2014-04-08,1.0925,6.0598
2014-04-09,1.0935,6.0634
2014-04-10,1.0891,6.06
2014-04-11,1.098,6.0609
2014-04-14,1.098,6.0619
2014-04-15,1.0995,6.0636
2014-04-16,1.0996,6.0684
2014-04-17,1.1014,6.0638
2014-04-18,1.1024,6.0675
2014-04-21,1.1016,6.0766
2014-04-22,1.102,6.0842
2014-04-23,1.1033,6.0915
2014-04-24,1.1019,6.0978
2014-04-25,1.1039,6.1245
2014-04-28,1.1025,6.1239
2014-04-29,1.0979,6.1286
2014-04-30,1.0965,6.1427
2014-05-01,1.098,6.146
2014-05-02,1.0972,6.143
2014-05-05,1.0977,6.1286
2014-05-06,1.0938,6.1187
2014-05-07,1.0884,6.1285
2014-05-08,1.0887,6.1392
2014-05-09,1.0898,6.1402
2014-05-12,1.0888,6.1457
2014-05-13,1.0908,6.137
2014-05-14,1.0896,6.15
2014-05-15,1.0873,6.1775
2014-05-16,1.0861,6.195
2014-05-19,1.0856,6.1942
2014-05-20,1.0887,6.2286
2014-05-21,1.0909,6.225
2014-05-22,1.0908,6.1888
2014-05-23,1.0861,6.2002
2014-05-26,1.0862,6.2089
2014-05-27,1.084,6.2143
2014-05-28,1.0855,6.2128
2014-05-29,1.086,6.2168
2014-05-30,1.0846,6.2068
2014-06-02,1.0861,6.2055
2014-06-03,1.0916,6.2115
2014-06-04,1.0928,6.2123
2014-06-05,1.0935,6.1967
2014-06-06,1.0931,6.2
2014-06-09,1.0918,6.2125
2014-06-10,1.0915,6.2106
2014-06-11,1.0893,6.2177
2014-06-12,1.0863,6.221
2014-06-13,1.0855,6.222
2014-06-16,1.0871,6.2187
2014-06-17,1.086,6.2243
2014-06-18,1.0866,6.2273
2014-06-19,1.0817,6.237
2014-06-20,1.0758,6.238
2014-06-23,1.0735,6.2504
2014-06-24,1.0728,6.2529
2014-06-25,1.0739,6.2526
2014-06-26,1.0711,6.258
2014-06-27,1.0666,6.2593
2014-06-30,1.0682,6.245
2014-07-01,1.0666,6.2263
2014-07-02,1.0628,6.2348
2014-07-03,1.0647,6.2273
2014-07-04,1.0653,6.2273
2014-07-07,1.0647,6.2372
2014-07-08,1.0685,6.2287
2014-07-09,1.067,6.229
2014-07-10,1.0664,6.2298
2014-07-11,1.0734,6.2335
2014-07-14,1.0735,6.2373
2014-07-15,1.0733,6.2378
2014-07-16,1.0767,6.2338
2014-07-17,1.0753,6.2351
2014-07-18,1.0733,6.2362
2014-07-21,1.0746,6.2392
2014-07-22,1.0748,6.248
2014-07-23,1.0723,6.2552
2014-07-24,1.0724,6.2393
2014-07-25,1.0812,6.2473
2014-07-28,1.0806,6.2544
2014-07-29,1.0809,6.2503
2014-07-30,1.0866,6.2548
2014-07-31,1.0915,6.25
2014-08-01,1.0916,6.2385
2014-08-04,1.0927,6.2257
2014-08-05,1.0941,6.2285
2014-08-06,1.098,6.2186
2014-08-07,1.0923,6.2111
2014-08-08,1.0973,6.2247
2014-08-11,1.0963,6.2262
2014-08-12,1.0944,6.2311
2014-08-13,1.0927,6.2289
2014-08-14,1.0896,6.2255
2014-08-15,1.0897,6.2264
2014-08-18,1.0884,6.2311
2014-08-19,1.0901,6.2344
2014-08-20,1.0955,6.2248
2014-08-21,1.0971,6.2179
2014-08-22,1.0943,6.2033
2014-08-25,1.0952,6.2009
2014-08-26,1.0966,6.2101
2014-08-27,1.0901,6.2127
2014-08-28,1.0864,6.205
2014-08-29,1.0878,6.204
2014-09-01,1.0859,6.2023
2014-09-02,1.0914,6.1987
2014-09-03,1.0907,6.2021
2014-09-04,1.0888,6.2037
2014-09-05,1.088,6.2059
2014-09-08,1.0905,6.208
2014-09-09,1.0981,6.2048
2014-09-10,1.0973,6.2043
2014-09-11,1.1007,6.208
2014-09-12,1.1093,6.2093
2014-09-15,1.1084,6.2039
2014-09-16,1.1053,6.1988
2014-09-17,1.0967,6.1944
2014-09-18,1.0979,6.1916
2014-09-19,1.0963,6.1869
2014-09-22,1.0984,6.1816
2014-09-23,1.0998,6.1721
2014-09-24,1.1077,6.1738
2014-09-25,1.1114,6.1796
2014-09-26,1.1154,6.179
2014-09-29,1.1154,6.1706
2014-09-30,1.1176,6.1631
2014-10-01,1.1214,6.1608
2014-10-02,1.1119,6.1566
2014-10-03,1.1244,6.1537
2014-10-06,1.1218,6.1582
2014-10-07,1.1174,6.1541
2014-10-08,1.1169,6.1531
2014-10-09,1.1095,6.1473
2014-10-10,1.1199,6.1434
2014-10-13,1.1202,6.1416
2014-10-14,1.1247,6.1408
2014-10-15,1.1367,6.1516
2014-10-16,1.1336,6.1524
2014-10-17,1.1277,6.1533
2014-10-20,1.1263,6.1537
2014-10-21,1.1257,6.1434
2014-10-22,1.1237,6.1438
2014-10-23,1.1246,6.1437
2014-10-24,1.1231,6.1435
2014-10-27,1.1241,6.1478
2014-10-28,1.1218,6.1414
2014-10-29,1.116,6.1384
2014-10-30,1.1194,6.1414
2014-10-31,1.1266,6.1367
2014-11-03,1.1276,6.13
2014-11-04,1.1381,6.1303
2014-11-05,1.1439,6.1351
2014-11-06,1.1401,6.1416
2014-11-07,1.1329,6.1464
2014-11-10,1.1304,6.1397
2014-11-11,1.1393,6.1416
2014-11-12,1.1317,6.1405
2014-11-13,1.1307,6.1408
2014-11-14,1.1287,6.1384
2014-11-17,1.1312,6.1343
2014-11-18,1.1285,6.1366
2014-11-19,1.1334,6.1271
2014-11-20,1.1344,6.1533
2014-11-21,1.1233,6.1394
2014-11-24,1.1242,6.1387
2014-11-25,1.1298,6.1305
2014-11-26,1.1282,6.1309
2014-11-27,1.1283,6.1263
2014-11-28,1.1416,6.1248
2014-12-01,1.141,6.1259
2014-12-02,1.1353,6.1233
2014-12-03,1.1381,6.1242
2014-12-04,1.1364,6.1238
2014-12-05,1.1435,6.1212
2014-12-08,1.1444,6.118
2014-12-09,1.148,6.1197
2014-12-10,1.1463,6.1167
2014-12-11,1.148,6.1165
2014-12-12,1.1581,6.1136
2014-12-15,1.1582,6.1114
2014-12-16,1.1641,6.1154
2014-12-17,1.1659,6.1129
2014-12-18,1.1586,6.1188
2014-12-19,1.16,6.1151
2014-12-22,1.1588,6.1145
2014-12-23,1.1618,6.1123
2014-12-24,1.1604,6.1222
2014-12-25,1.1626,6.1201
2014-12-26,1.1627,6.1251
2014-12-29,1.1628,6.1265
2014-12-30,1.1633,6.1254
2014-12-31,1.1589,6.1305
2015-01-01,1.1622,6.1242
2015-01-02,1.1785,6.1213
2015-01-05,1.1801,6.1201
2015-01-06,1.1778,6.1244
2015-01-07,1.1825,6.1252
2015-01-08,1.181,6.1426
2015-01-09,1.1867,6.1373
2015-01-12,1.1877,6.139
2015-01-13,1.1984,6.1391
2015-01-14,1.1967,6.1434
2015-01-15,1.197,6.1506
2015-01-16,1.1984,6.15
2015-01-19,1.1965,6.1506
2015-01-20,1.1975,6.1548
2015-01-21,1.2084,6.1502
2015-01-22,1.2328,6.1715
2015-01-23,1.242,6.1867
2015-01-26,1.2456,6.1754
2015-01-27,1.249,6.1891
2015-01-28,1.2447,6.1869
2015-01-29,1.2541,6.191
2015-01-30,1.2732,6.1904
2015-02-02,1.2717,6.1974
2015-02-03,1.2548,6.2155
2015-02-04,1.2464,6.2206
2015-02-05,1.2516,6.2228
2015-02-06,1.2527,6.2254
2015-02-09,1.2507,6.2162
2015-02-10,1.249,6.198
2015-02-11,1.2635,6.2118
2015-02-12,1.2558,6.2236
2015-02-13,1.2448,6.2024
2015-02-16,1.2461,6.2057
2015-02-17,1.2378,6.2199
2015-02-18,1.2425,6.2129
2015-02-19,1.2482,6.2132
2015-02-20,1.2531,6.2147
2015-02-23,1.2596,6.2093
2015-02-24,1.2646,6.2034
2015-02-25,1.2438,6.1978
2015-02-26,1.2418,6.1959
2015-02-27,1.2515,6.1884
2015-03-02,1.2491,6.2076
2015-03-03,1.2526,6.2204
2015-03-04,1.2515,6.2137
2015-03-05,1.2414,6.2123
2015-03-06,1.2624,6.209
2015-03-09,1.2592,6.2286
2015-03-10,1.2651,6.2544
2015-03-11,1.2693,6.2435
2015-03-12,1.2666,6.2472
2015-03-13,1.2783,6.2468
2015-03-16,1.2761,6.2505
2015-03-17,1.2767,6.2599
2015-03-18,1.2793,6.258
2015-03-19,1.2664,6.2481
2015-03-20,1.2552,6.2522
2015-03-23,1.2573,6.2443
2015-03-24,1.2475,6.2473
2015-03-25,1.2502,6.2411
2015-03-26,1.2433,6.2424
2015-03-27,1.2609,6.2455
2015-03-30,1.2642,6.2404
2015-03-31,1.2746,6.2492
2015-04-01,1.2684,6.2549
2015-04-02,1.2632,6.26
2015-04-03,1.2484,6.259
2015-04-06,1.2479,6.2695
2015-04-07,1.2476,6.2729
2015-04-08,1.2423,6.2748
2015-04-09,1.2526,6.2705
2015-04-10,1.2566,6.2663
2015-04-13,1.2644,6.2629
2015-04-14,1.2576,6.2646
2015-04-15,1.2526,6.2619
2015-04-16,1.2273,6.262
2015-04-17,1.2246,6.2625
2015-04-20,1.2231,6.2587
2015-04-21,1.224,6.2619
2015-04-22,1.2238,6.2497
2015-04-23,1.2239,6.2295
2015-04-24,1.2174,6.1962
2015-04-27,1.2155,6.2048
2015-04-28,1.2059,6.2145
2015-04-29,1.206,6.2056
2015-04-30,1.2042,6.2129
2015-05-01,1.2159,6.2114
2015-05-04,1.2124,6.2155
2015-05-05,1.2095,6.2078
2015-05-06,1.2028,6.1997
2015-05-07,1.207,6.198
2015-05-08,1.2071,6.1969
2015-05-11,1.2127,6.1943
2015-05-12,1.2037,6.1976
2015-05-13,1.1979,6.2027
2015-05-14,1.1948,6.2058
2015-05-15,1.2014,6.2088
2015-05-18,1.2053,6.2167
2015-05-19,1.2174,6.2115
2015-05-20,1.2235,6.2051
2015-05-21,1.2198,6.1968
2015-05-22,1.2279,6.1979
2015-05-25,1.2284,6.2017
2015-05-26,1.2369,6.2017
2015-05-27,1.245,6.1953
2015-05-28,1.2489,6.1978
2015-05-29,1.2454,6.1947
2015-06-01,1.2484,6.2199
2015-06-02,1.2523,6.2054
2015-06-03,1.2452,6.1993
2015-06-04,1.2442,6.2032
2015-06-05,1.2444,6.2092
2015-06-08,1.2445,6.2063
2015-06-09,1.2382,6.201
2015-06-10,1.2252,6.2068
2015-06-11,1.2305,6.2094
2015-06-12,1.2322,6.2095
2015-06-15,1.2354,6.209
2015-06-16,1.2341,6.2046
2015-06-17,1.2314,6.2015
2015-06-18,1.2166,6.2065
2015-06-19,1.2267,6.2039
2015-06-22,1.2239,6.2069
2015-06-23,1.2343,6.2037
2015-06-24,1.2302,6.1968
2015-06-25,1.2386,6.1974
2015-06-26,1.2321,6.2021
2015-06-29,1.2358,6.2036
2015-06-30,1.2381,6.2014
2015-07-01,1.2519,6.2011
2015-07-02,1.2623,6.1976
2015-07-03,1.2574,6.1993
2015-07-06,1.263,6.1982
2015-07-07,1.2708,6.1978
2015-07-08,1.2724,6.2008
2015-07-09,1.2722,6.203
2015-07-10,1.2658,6.206
2015-07-13,1.2717,6.2058
2015-07-14,1.2795,6.2059
2015-07-15,1.2759,6.2067
